"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C78425",,"Yes","Exposure Route of Administration","EXROUTE","Exposure Route of Administration","A terminology subset of the CDISC SDTM Route codelist created for CDASH Exposure Route of Administration codelist. (NCI)","CDISC CDASH Exposure Route of Administration Terminology","CDASH CT 2025-03-28"
"C38250","C78425",,"Exposure Route of Administration","INTRALESIONAL",,"Administration within or introduced directly into a localized lesion. (FDA)","Intralesional Route of Administration","CDASH CT 2025-03-28"
"C28161","C78425",,"Exposure Route of Administration","INTRAMUSCULAR",,"Administration within a muscle. (FDA)","Intramuscular Route of Administration","CDASH CT 2025-03-28"
"C38255","C78425",,"Exposure Route of Administration","INTRAOCULAR",,"Administration within the eye. (FDA)","Intraocular Route of Administration","CDASH CT 2025-03-28"
"C38258","C78425",,"Exposure Route of Administration","INTRAPERITONEAL",,"Administration within the peritoneal cavity. (FDA)","Intraperitoneal Route of Administration","CDASH CT 2025-03-28"
"C38284","C78425",,"Exposure Route of Administration","NASAL","Intranasal Route of Administration","Administration to the nose; administered by way of the nose. (FDA)","Nasal Route of Administration","CDASH CT 2025-03-28"
"C38288","C78425",,"Exposure Route of Administration","ORAL","Intraoral Route of Administration; PO","Administration to or by way of the mouth. (FDA)","Oral Route of Administration","CDASH CT 2025-03-28"
"C38295","C78425",,"Exposure Route of Administration","RECTAL",,"Administration to the rectum. (FDA)","Rectal Route of Administration","CDASH CT 2025-03-28"
"C38216","C78425",,"Exposure Route of Administration","RESPIRATORY (INHALATION)",,"Administration within the respiratory tract by inhaling orally or nasally for local or systemic effect. (FDA)","Inhalation Route of Administration","CDASH CT 2025-03-28"
"C38299","C78425",,"Exposure Route of Administration","SUBCUTANEOUS","SC; Subdermal Route of Administration","Administration beneath the skin; hypodermic. Synonymous with the term SUBDERMAL. (FDA)","Subcutaneous Route of Administration","CDASH CT 2025-03-28"
"C38304","C78425",,"Exposure Route of Administration","TOPICAL","TOP","Administration to a particular spot on the outer surface of the body. The E2B term TRANSMAMMARY is a subset of the term TOPICAL. (FDA)","Topical Route of Administration","CDASH CT 2025-03-28"
"C38305","C78425",,"Exposure Route of Administration","TRANSDERMAL",,"Administration through the dermal layer of the skin to the systemic circulation by diffusion. (FDA)","Transdermal Route of Administration","CDASH CT 2025-03-28"
"C38313","C78425",,"Exposure Route of Administration","VAGINAL",,"Administration into the vagina. (FDA)","Vaginal Route of Administration","CDASH CT 2025-03-28"
"C181165",,"Yes","Mode of Delivery","MODDLV","Mode of Delivery","A terminology codelist relevant to the mode of delivery of a fetus or neonate.","CDISC SDTM Mode of Delivery Terminology","CDASH CT 2025-03-28"
"C114136","C181165",,"Mode of Delivery","BREECH EXTRACTION",,"The delivery of a breech-presenting fetus, which is manually pulled through the birth canal.","Breech Extraction","CDASH CT 2025-03-28"
"C46088","C181165",,"Mode of Delivery","CESAREAN SECTION","C-Section; Cesarean Delivery","Surgical delivery of one or more intrauterine fetuses though an abdominal incision.","Cesarean Section","CDASH CT 2025-03-28"
"C114143","C181165",,"Mode of Delivery","DELIVERY BY DESTRUCTIVE OPERATION",,"Extraction of a fetus through the cervix using destructive surgical techniques.","Delivery by Destructive Operation","CDASH CT 2025-03-28"
"C81301","C181165",,"Mode of Delivery","VAGINAL ASSISTED DELIVERY","Operative Vaginal Delivery","Birth of the fetus through the vagina with the application of vacuum or forceps or any other instrument.","Vaginal Assisted Delivery","CDASH CT 2025-03-28"
"C81302","C181165",,"Mode of Delivery","VAGINAL BIRTH AFTER CESAREAN DELIVERY",,"A vaginal birth in a woman with one or more previous cesarean births. (reVITALize)","Vaginal Birth after Cesarean Delivery","CDASH CT 2025-03-28"
"C81303","C181165",,"Mode of Delivery","VAGINAL DELIVERY",,"Birth of the fetus through the vagina.","Vaginal Delivery","CDASH CT 2025-03-28"
"C128689",,"Yes","Race As Collected","RACEC","Race As Collected","A terminology codelist relevant to the race of an individual as collected on the case report form.","CDISC SDTM Collected Race Terminology","CDASH CT 2025-03-28"
"C154875","C128689",,"Race As Collected","ABORIGINAL AUSTRALIAN",,"The native people of Australia.","Aboriginal Australian","CDASH CT 2025-03-28"
"C43874","C128689",,"Race As Collected","AFGHAN","Afghanistani","A person having origins in any of the original peoples of Afghanistan.","Afghanistani","CDASH CT 2025-03-28"
"C128937","C128689",,"Race As Collected","AFRICAN AMERICAN","Afro-American","A person having origins in the original peoples of sub-Saharan Africa and the United States.","African American","CDASH CT 2025-03-28"
"C41226","C128689",,"Race As Collected","AFRICAN CARIBBEAN","Afro-Caribbean","A person having origins in the original peoples of sub-Saharan Africa and the Caribbean.","African Caribbean","CDASH CT 2025-03-28"
"C42331","C128689",,"Race As Collected","AFRICAN",,"A person having origins in any of the original peoples of Africa.","African","CDASH CT 2025-03-28"
"C18237","C128689",,"Race As Collected","ALASKA NATIVE",,"The native people of Alaska.","Alaska Native","CDASH CT 2025-03-28"
"C41259","C128689",,"Race As Collected","AMERICAN INDIAN OR ALASKA NATIVE",,"A person having origins in any of the original peoples of North and South America (including Central America), and who maintains tribal affiliation or community attachment. (FDA)","American Indian or Alaska Native","CDASH CT 2025-03-28"
"C43877","C128689",,"Race As Collected","AMERICAN INDIAN",,"The native people of North America.","American Indian","CDASH CT 2025-03-28"
"C43876","C128689",,"Race As Collected","ARAB",,"A person having origins in any of the original peoples of the Arabian peninsula and surrounding territories in the Middle East and northern Africa.","Arab","CDASH CT 2025-03-28"
"C209663","C128689",,"Race As Collected","ARUBAN",,"A person having origins in any of the original peoples of Aruba.","Aruban","CDASH CT 2025-03-28"
"C16310","C128689",,"Race As Collected","ASIAN AMERICAN",,"A person having origins in the original peoples of Asia and the United States.","Asian American","CDASH CT 2025-03-28"
"C41262","C128689",,"Race As Collected","ASIAN INDIAN",,"A person having origins in any of the original peoples of the Indian subcontinent.","Asian Indian","CDASH CT 2025-03-28"
"C41260","C128689",,"Race As Collected","ASIAN",,"A person having origins in any of the original peoples of the Far East, Southeast Asia, or the Indian subcontinent including, for example, Cambodia, China, India, Japan, Korea, Malaysia, Pakistan, the Philippine Islands, Thailand, and Vietnam. (FDA)","Asian","CDASH CT 2025-03-28"
"C67271","C128689",,"Race As Collected","BAHAMIAN",,"A person having origins in any of the original peoples of the Bahamas.","Bahamian","CDASH CT 2025-03-28"
"C43671","C128689",,"Race As Collected","BANGLADESHI",,"A person having origins in any of the original peoples of Bangladesh.","Bangladeshi","CDASH CT 2025-03-28"
"C43823","C128689",,"Race As Collected","BARBADIAN",,"A person having origins in any of the original peoples of Barbados.","Barbadian","CDASH CT 2025-03-28"
"C209664","C128689",,"Race As Collected","BELIZEAN",,"A person having origins in any of the original peoples of Belize.","Belizean","CDASH CT 2025-03-28"
"C209665","C128689",,"Race As Collected","BERMUDAN",,"A person having origins in any of the original peoples of Bermuda.","Bermudan","CDASH CT 2025-03-28"
"C43673","C128689",,"Race As Collected","BHUTANESE",,"A person having origins in any of the original peoples of Bhutan.","Bhutanese","CDASH CT 2025-03-28"
"C128991","C128689",,"Race As Collected","BLACK CENTRAL AMERICAN",,"A person having origins in the original peoples of sub-Saharan Africa and Central America.","Black Central American","CDASH CT 2025-03-28"
"C16352","C128689",,"Race As Collected","BLACK OR AFRICAN AMERICAN",,"A person having origins in any of the black racial groups of Africa. Terms such as ""Haitian"" or ""Negro"" can be used in addition to ""Black or African American."" (FDA)","Black or African American","CDASH CT 2025-03-28"
"C209666","C128689",,"Race As Collected","BLACK SOUTH AFRICAN",,"A person whose ancestry is from one or more of the indigenous African peoples of South Africa.","Black South African","CDASH CT 2025-03-28"
"C128992","C128689",,"Race As Collected","BLACK SOUTH AMERICAN",,"A person having origins in the original peoples of sub-Saharan Africa and South America.","Black South American","CDASH CT 2025-03-28"
"C128938","C128689",,"Race As Collected","BLACK",,"A person having origins in the original peoples of sub-Saharan Africa or the Caribbean.","Black","CDASH CT 2025-03-28"
"C43830","C128689",,"Race As Collected","BOTSWANAN",,"A person having origins in any of the original peoples of Botswana.","Botswanan","CDASH CT 2025-03-28"
"C209667","C128689",,"Race As Collected","BRAZILIAN",,"A person having origins in any of the original peoples of Brazil.","Brazilian","CDASH CT 2025-03-28"
"C43674","C128689",,"Race As Collected","BURMESE",,"A person having origins in any of the original peoples of Myanmar (formerly Burma).","Burmese","CDASH CT 2025-03-28"
"C209668","C128689",,"Race As Collected","CABO VERDEAN","Cape Verdean","A person having origins in any of the original peoples of Cabo Verde (Cape Verde).","Cabo Verdean","CDASH CT 2025-03-28"
"C43399","C128689",,"Race As Collected","CAMBODIAN",,"A person having origins in any of the original peoples of Cambodia (formerly Kampuchea).","Cambodian","CDASH CT 2025-03-28"
"C44949","C128689",,"Race As Collected","CANADIAN INDIAN",,"The native people of Canada.","Canadian Indian","CDASH CT 2025-03-28"
"C77810","C128689",,"Race As Collected","CARIBBEAN INDIAN",,"The native people of the Caribbean.","Caribbean Indian","CDASH CT 2025-03-28"
"C209448","C128689",,"Race As Collected","CARIBBEAN",,"A person having origins in any of the original peoples of the Caribbean.","Caribbean Race","CDASH CT 2025-03-28"
"C209669","C128689",,"Race As Collected","CAYMAN ISLANDER",,"A person having origins in any of the original peoples of the Cayman Islands.","Cayman Islander","CDASH CT 2025-03-28"
"C44950","C128689",,"Race As Collected","CENTRAL AMERICAN INDIAN",,"The native people of Central America.","Central American Indian","CDASH CT 2025-03-28"
"C126534","C128689",,"Race As Collected","CENTRAL ASIAN",,"A person having origins in any of the original peoples of Central Asia.","Central Asian","CDASH CT 2025-03-28"
"C43403","C128689",,"Race As Collected","CHAMORRO",,"The native people of the Mariana Islands, including the United States territories of Guam and the Commonwealth of the Northern Mariana Islands in Micronesia.","Chamorran","CDASH CT 2025-03-28"
"C43391","C128689",,"Race As Collected","CHINESE",,"A person having origins in any of the original peoples of China.","Chinese","CDASH CT 2025-03-28"
"C43846","C128689",,"Race As Collected","CHUUKESE",,"The native peoples of the Chuuk State in the Federated States of Micronesia.","Chuukese","CDASH CT 2025-03-28"
"C205488","C128689",,"Race As Collected","COLOMBIAN","Columbian","A person having origins in any of the original peoples of Columbia.","Colombian","CDASH CT 2025-03-28"
"C209670","C128689",,"Race As Collected","COMORIAN",,"A person having origins in any of the original peoples of Comoros.","Comorian","CDASH CT 2025-03-28"
"C205493","C128689",,"Race As Collected","CONGOLESE",,"A person having origins in any of the original peoples of the Democratic Republic of the Congo .","Congolese","CDASH CT 2025-03-28"
"C43824","C128689",,"Race As Collected","DOMINICA ISLANDER",,"A person having origins in any of the original peoples of Dominica.","Dominica Islander","CDASH CT 2025-03-28"
"C67117","C128689",,"Race As Collected","DOMINICAN",,"A person having origins in any of the original peoples of the Dominican Republic.","Dominican","CDASH CT 2025-03-28"
"C161419","C128689",,"Race As Collected","EAST ASIAN",,"A person having origins in any of the original peoples of East Asia.","East Asian","CDASH CT 2025-03-28"
"C77819","C128689",,"Race As Collected","EASTERN EUROPEAN",,"A person having origins in any of the original peoples of Eastern Europe.","Eastern European","CDASH CT 2025-03-28"
"C43868","C128689",,"Race As Collected","EGYPTIAN",,"A person having origins in any of the original peoples of Egypt.","Egyptian","CDASH CT 2025-03-28"
"C43853","C128689",,"Race As Collected","ENGLISH",,"A person having origins in any of the original peoples of England.","English","CDASH CT 2025-03-28"
"C43831","C128689",,"Race As Collected","ETHIOPIAN",,"A person having origins in any of the original peoples of Ethiopia.","Ethiopian","CDASH CT 2025-03-28"
"C43851","C128689",,"Race As Collected","EUROPEAN",,"A person having origins in any of the original peoples of Europe.","European","CDASH CT 2025-03-28"
"C43410","C128689",,"Race As Collected","FIJIAN","Fiji Islander","A person having origins in any of the original peoples of Fiji.","Fiji Islander","CDASH CT 2025-03-28"
"C43393","C128689",,"Race As Collected","FILIPINO",,"A person having origins in any of the original peoples of the Philippines.","Filipino","CDASH CT 2025-03-28"
"C43854","C128689",,"Race As Collected","FRENCH",,"A person having origins in any of the original peoples of France.","French","CDASH CT 2025-03-28"
"C43855","C128689",,"Race As Collected","GERMAN",,"A person having origins in any of the original peoples of Germany.","German","CDASH CT 2025-03-28"
"C205483","C128689",,"Race As Collected","GHANAIAN",,"A person having origins in any of the original peoples of Ghana.","Ghanian","CDASH CT 2025-03-28"
"C44265","C128689",,"Race As Collected","GREENLAND INUIT",,"The native people of Greenland.","Greenland Eskimo","CDASH CT 2025-03-28"
"C43837","C128689",,"Race As Collected","GUAMANIAN OR CHAMORRO",,"A person having origins in the original peoples of the United States territories of Guam and the Commonwealth of the Northern Mariana Islands in Micronesia.","Guamanian or Chamorro","CDASH CT 2025-03-28"
"C43404","C128689",,"Race As Collected","GUAMANIAN",,"A person having origins in any of the original peoples of Guam.","Guamanian","CDASH CT 2025-03-28"
"C205486","C128689",,"Race As Collected","GUATEMALAN",,"A person having origins in any of the original peoples of Guatemala.","Guatemalan","CDASH CT 2025-03-28"
"C209671","C128689",,"Race As Collected","GUYANESE",,"A person having origins in any of the original peoples of Guyana.","Guyanese","CDASH CT 2025-03-28"
"C43825","C128689",,"Race As Collected","HAITIAN",,"A person having origins in any of the original peoples of Haiti.","Haitian","CDASH CT 2025-03-28"
"C43398","C128689",,"Race As Collected","HMONG",,"The native people originating in China around the Yellow River or Hoang Ho.","Hmong","CDASH CT 2025-03-28"
"C205487","C128689",,"Race As Collected","HONDURAN",,"A person having origins in any of the original peoples of Honduras.","Honduran","CDASH CT 2025-03-28"
"C43715","C128689",,"Race As Collected","INDONESIAN",,"A person having origins in any of the original peoples of Indonesia.","Indonesian","CDASH CT 2025-03-28"
"C44268","C128689",,"Race As Collected","INUPIAT INUIT",,"The native people inhabiting the territory spanning the Norton Sound on the Bering Sea to the Canadian border.","Inupiat Eskimo","CDASH CT 2025-03-28"
"C43869","C128689",,"Race As Collected","IRANIAN",,"A person having origins in any of the original peoples of Iran.","Iranian","CDASH CT 2025-03-28"
"C43870","C128689",,"Race As Collected","IRAQI",,"A person having origins in any of the original peoples of Iraq.","Iraqi","CDASH CT 2025-03-28"
"C43856","C128689",,"Race As Collected","IRISH",,"A person having origins in any of the original peoples of Ireland.","Irish","CDASH CT 2025-03-28"
"C43875","C128689",,"Race As Collected","ISRAELI",,"A person having origins in any of the original peoples of Israel.","Israeli","CDASH CT 2025-03-28"
"C43857","C128689",,"Race As Collected","ITALIAN",,"A person having origins in any of the original peoples of Italy.","Italian","CDASH CT 2025-03-28"
"C43718","C128689",,"Race As Collected","IWO JIMAN",,"A person having origins in any of the original peoples of Iwo Jima.","Iwo Jiman","CDASH CT 2025-03-28"
"C43826","C128689",,"Race As Collected","JAMAICAN",,"A person having origins in any of the original peoples of Jamaica.","Jamaican","CDASH CT 2025-03-28"
"C43392","C128689",,"Race As Collected","JAPANESE",,"A person having origins in any of the original peoples of Japan.","Japanese","CDASH CT 2025-03-28"
"C154874","C128689",,"Race As Collected","KHOISAN",,"The native people of the Western Cape in southern Africa.","Khoisan","CDASH CT 2025-03-28"
"C43395","C128689",,"Race As Collected","KOREAN",,"A person having origins in any of the original peoples of North and South Korea.","Korean","CDASH CT 2025-03-28"
"C43397","C128689",,"Race As Collected","LAOTIAN",,"A person having origins in any of the original peoples of Laos.","Laotian","CDASH CT 2025-03-28"
"C209672","C128689",,"Race As Collected","LATIN AMERICAN INDIAN",,"The native people of Latin America (Mexico, South and Central America).","Latin American Indian","CDASH CT 2025-03-28"
"C126531","C128689",,"Race As Collected","LATIN AMERICAN",,"A person of Latin American descent.","Latin American","CDASH CT 2025-03-28"
"C43871","C128689",,"Race As Collected","LEBANESE",,"A person having origins in any of the original peoples of Lebanon.","Lebanese","CDASH CT 2025-03-28"
"C43832","C128689",,"Race As Collected","LIBERIAN",,"A person having origins in any of the original peoples of Liberia.","Liberian","CDASH CT 2025-03-28"
"C43722","C128689",,"Race As Collected","MALAGASY",,"A person having origins in any of the original peoples of Madagascar.","Malagasy","CDASH CT 2025-03-28"
"C43716","C128689",,"Race As Collected","MALAYSIAN",,"A person having origins in any of the original peoples of Malaysia.","Malaysian","CDASH CT 2025-03-28"
"C43719","C128689",,"Race As Collected","MALDIVIAN",,"A person having origins in any of the original peoples of the Maldives.","Maldivian","CDASH CT 2025-03-28"
"C158274","C128689",,"Race As Collected","MAORI",,"The native people of New Zealand.","Maori","CDASH CT 2025-03-28"
"C43839","C128689",,"Race As Collected","MARSHALLESE",,"A person having origins in any of the original peoples of the Marshall Islands.","Marshallese","CDASH CT 2025-03-28"
"C209673","C128689",,"Race As Collected","MAURITANIAN",,"A person having origins in any of the original peoples of Mauritania.","Mauritanian","CDASH CT 2025-03-28"
"C77811","C128689",,"Race As Collected","MEDITERRANEAN",,"A person having origins in any of the original peoples of the countries surrounding the Mediterranean sea.","Mediterranean","CDASH CT 2025-03-28"
"C43409","C128689",,"Race As Collected","MELANESIAN",,"A person having origins in any of the original peoples of Melanesia.","Melanesian","CDASH CT 2025-03-28"
"C43402","C128689",,"Race As Collected","MICRONESIAN",,"A person having origins in any of the original peoples of Micronesia.","Micronesian","CDASH CT 2025-03-28"
"C77820","C128689",,"Race As Collected","MIDDLE EASTERN",,"A person having origins in any of the original peoples of the Middle East.","Middle Eastern","CDASH CT 2025-03-28"
"C43864","C128689",,"Race As Collected","MONGOLIAN",,"A person having origins in any of the original peoples of Mongolia.","Mongolian","CDASH CT 2025-03-28"
"C205489","C128689",,"Race As Collected","MOROCCAN",,"A person having origins in any of the original peoples of Morocco.","Moroccan","CDASH CT 2025-03-28"
"C43833","C128689",,"Race As Collected","NAMIBIAN",,"A person having origins in any of the original peoples of Namibia.","Namibian","CDASH CT 2025-03-28"
"C41219","C128689",,"Race As Collected","NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER",,"Denotes a person having origins in any of the original peoples of Hawaii, Guam, Samoa, or other Pacific Islands. The term covers particularly people who identify themselves as part-Hawaiian, Native Hawaiian, Guamanian or Chamorro, Carolinian, Samoan, Chuu. (FDA)","Native Hawaiian or Other Pacific Islander","CDASH CT 2025-03-28"
"C43394","C128689",,"Race As Collected","NATIVE HAWAIIAN",,"A person having origins in any of the original peoples of Hawaii. (NCI)","Native Hawaiian","CDASH CT 2025-03-28"
"C43720","C128689",,"Race As Collected","NEPALESE",,"A person having origins in any of the original peoples of Nepal.","Nepalese","CDASH CT 2025-03-28"
"C43834","C128689",,"Race As Collected","NIGERIAN",,"A person having origins in any of the original peoples of Nigeria.","Nigerian","CDASH CT 2025-03-28"
"C77813","C128689",,"Race As Collected","NORTH AFRICAN",,"A person having origins in any of the original peoples of North Africa.","North Coast of Africa","CDASH CT 2025-03-28"
"C77814","C128689",,"Race As Collected","NORTHERN EUROPEAN",,"A person having origins in any of the original peoples of Northern Europe.","Northern European","CDASH CT 2025-03-28"
"C43862","C128689",,"Race As Collected","NORWEGIAN",,"A person having origins in any of the original peoples of Norway.","Norwegian","CDASH CT 2025-03-28"
"C43234","C128689",,"Race As Collected","NOT REPORTED","Not reported","Not provided or available.","Not Reported","CDASH CT 2025-03-28"
"C43717","C128689",,"Race As Collected","OKINAWAN",,"A person having origins in any of the original peoples of Okinawa.","Okinawan","CDASH CT 2025-03-28"
"C107602","C128689",,"Race As Collected","OTHER PACIFIC ISLANDER",,"A person having origins in the original peoples of the Pacific Islands, but not Guam, Hawaii, the Mariana Islands or Samoa. (NCI)","Other Pacific Islander","CDASH CT 2025-03-28"
"C17649","C128689",,"Race As Collected","OTHER","Other","Different than the one(s) previously specified or mentioned. (NCI)","Other","CDASH CT 2025-03-28"
"C43427","C128689",,"Race As Collected","PAKISTANI",,"A person having origins in any of the original peoples of Pakistan.","Pakistani","CDASH CT 2025-03-28"
"C43840","C128689",,"Race As Collected","PALAUAN",,"A person having origins in any of the original peoples of Palau.","Palauan","CDASH CT 2025-03-28"
"C43858","C128689",,"Race As Collected","POLISH",,"A person having origins in any of the original peoples of Poland.","Polish","CDASH CT 2025-03-28"
"C43405","C128689",,"Race As Collected","POLYNESIAN",,"A person having origins in any of the original peoples of Polynesia.","Polynesian","CDASH CT 2025-03-28"
"C43860","C128689",,"Race As Collected","RUSSIAN",,"A person having origins in any of the original peoples of Russia.","Russian","CDASH CT 2025-03-28"
"C205485","C128689",,"Race As Collected","SALVADORAN","Salvadorian","A person having origins in any of the original peoples of El Salvador.","Salvadoran","CDASH CT 2025-03-28"
"C43407","C128689",,"Race As Collected","SAMOAN",,"A person having origins in any of the original peoples of Samoa. (NCI)","Samoan","CDASH CT 2025-03-28"
"C43859","C128689",,"Race As Collected","SCOTTISH",,"A person having origins in any of the original peoples of Scotland.","Scottish","CDASH CT 2025-03-28"
"C44269","C128689",,"Race As Collected","SIBERIAN ESKIMO",,"The native Yupik people inhabiting the coast of the Chukchi Peninsula in the far northeast of the Russian Federation and on St. Lawrence Island in Alaska.","Siberian Eskimo","CDASH CT 2025-03-28"
"C43721","C128689",,"Race As Collected","SINGAPOREAN",,"A person having origins in any of the original peoples of Singapore.","Singaporean","CDASH CT 2025-03-28"
"C205482","C128689",,"Race As Collected","SOMALI","Somalian","A person having origins in any of the original peoples of Somalia.","Somali","CDASH CT 2025-03-28"
"C44953","C128689",,"Race As Collected","SOUTH AMERICAN INDIAN",,"The native people of South America.","South American Indian","CDASH CT 2025-03-28"
"C41263","C128689",,"Race As Collected","SOUTH ASIAN",,"A person having origins in any of the original peoples of the South Asia.","South Asian","CDASH CT 2025-03-28"
"C126533","C128689",,"Race As Collected","SOUTHEAST ASIAN",,"A person having origins in any of the original peoples of Southeast Asia.","Southeast Asian","CDASH CT 2025-03-28"
"C156583","C128689",,"Race As Collected","SOUTHERN AFRICAN COLOURED",,"A person whose ancestry is from one or more of the indigenous Southern African peoples and one or more of the naturalized racial groups of Southern Africa (typically Western European, South Asian, or Southeastern Asian).","Southern African Coloured","CDASH CT 2025-03-28"
"C43672","C128689",,"Race As Collected","SRI LANKAN",,"A person having origins in any of the original peoples of Sri Lanka.","Sri Lankan","CDASH CT 2025-03-28"
"C153346","C128689",,"Race As Collected","SUB-SAHARAN AFRICAN",,"A person having origins in any of the original peoples of sub-Saharan Africa.","Sub-Saharan African","CDASH CT 2025-03-28"
"C209674","C128689",,"Race As Collected","SURINAMESE",,"A person having origins in any of the original peoples of Suriname.","Surinamese","CDASH CT 2025-03-28"
"C43861","C128689",,"Race As Collected","SWEDISH",,"A person having origins in any of the original peoples of Sweden.","Swedish","CDASH CT 2025-03-28"
"C43873","C128689",,"Race As Collected","SYRIAN",,"A person having origins in any of the original peoples of Syria.","Syrian","CDASH CT 2025-03-28"
"C43406","C128689",,"Race As Collected","TAHITIAN",,"A person having origins in any of the original peoples of Tahiti.","Tahitian","CDASH CT 2025-03-28"
"C43675","C128689",,"Race As Collected","TAIWANESE",,"A person having origins in any of the original peoples of Taiwan.","Taiwanese","CDASH CT 2025-03-28"
"C43400","C128689",,"Race As Collected","THAI",,"A person having origins in any of the original peoples of Thailand.","Thai","CDASH CT 2025-03-28"
"C43827","C128689",,"Race As Collected","TOBAGOAN",,"A person having origins in any of the original peoples of Tobago.","Tobagoan","CDASH CT 2025-03-28"
"C43408","C128689",,"Race As Collected","TONGAN",,"A person having origins in any of the original peoples of Tonga.","Tongan","CDASH CT 2025-03-28"
"C43828","C128689",,"Race As Collected","TRINIDADIAN",,"A person having origins in any of the original peoples of Trinidad.","Trinidadian","CDASH CT 2025-03-28"
"C17998","C128689",,"Race As Collected","UNKNOWN","U; UNK; Unknown","Not known, not observed, not recorded, or refused. (NCI)","Unknown","CDASH CT 2025-03-28"
"C43396","C128689",,"Race As Collected","VIETNAMESE",,"A person having origins in any of the original peoples of Viet Nam.","Vietnamese","CDASH CT 2025-03-28"
"C153343","C128689",,"Race As Collected","WEST ASIAN",,"A person having origins in any of the original peoples of Western Asia.","Western Asian","CDASH CT 2025-03-28"
"C43829","C128689",,"Race As Collected","WEST INDIAN",,"A person having origins in any of the original peoples of the West Indies.","West Indian","CDASH CT 2025-03-28"
"C77817","C128689",,"Race As Collected","WESTERN EUROPEAN",,"A person having origins in any of the original peoples of Western Europe.","Western European","CDASH CT 2025-03-28"
"C77816","C128689",,"Race As Collected","WHITE CARIBBEAN",,"A person having origins in the original peoples of Europe, the Middle East, or North Africa, and the Caribbean.","White Caribbean","CDASH CT 2025-03-28"
"C128993","C128689",,"Race As Collected","WHITE CENTRAL AMERICAN",,"A person having origins in the original peoples of Europe, the Middle East, or North Africa, and Central America.","White Central American","CDASH CT 2025-03-28"
"C128994","C128689",,"Race As Collected","WHITE SOUTH AMERICAN",,"A person having origins in the original peoples of Europe, the Middle East, or North Africa, and South America.","White South American","CDASH CT 2025-03-28"
"C41261","C128689",,"Race As Collected","WHITE",,"Denotes a person with European, Middle Eastern, or North African ancestral origin who identifies, or is identified, as White. (FDA)","White","CDASH CT 2025-03-28"
"C205490","C128689",,"Race As Collected","YEMENI",,"A person having origins in any of the original peoples of Yemen.","Yemeni","CDASH CT 2025-03-28"
"C44270","C128689",,"Race As Collected","YUPIK ESKIMO",,"The native people inhabiting western, southwestern, and southcentral Alaska and the Russian Far East.","Yupik Eskimo","CDASH CT 2025-03-28"
"C43835","C128689",,"Race As Collected","ZAIREAN",,"A person having origins in any of the original peoples of Zaire.","Zairean","CDASH CT 2025-03-28"
"C177909",,"No","Serious Adverse Event Report Category","SAERCAT","Serious Adverse Event Report Category","Terminology relevant to the classification of a serious adverse event report.","CDISC CDASH Serious Adverse Event Report Category Response Terminology","CDASH CT 2025-03-28"
"C41200","C177909",,"Serious Adverse Event Report Category","AMENDMENT","Amended","Action(s) undertaken to modify by means of correction, addition, subtraction, or replacement.","Amendment","CDASH CT 2025-03-28"
"C178052","C177909",,"Serious Adverse Event Report Category","NULLIFICATION","Nullified","Action(s) undertaken to void, negate, or invalidate.","Nullification","CDASH CT 2025-03-28"
"C25604","C177909",,"Serious Adverse Event Report Category","ORIGINAL",,"Preceding all others in time or being as first made or performed.","Original","CDASH CT 2025-03-28"
"C181164",,"Yes","Study Agent Dechallenge Reaction Response","SADCRR","Study Agent Dechallenge Reaction Response","A terminology codelist relevant to the resultant reaction due to withdrawing, interrupting, or otherwise altering administration of study treatment.","CDISC CDASH Study Agent Dechallenge Reaction Response Terminology","CDASH CT 2025-03-28"
"C181222","C181164",,"Study Agent Dechallenge Reaction Response","NEGATIVE DECHALLENGE",,"Continued presence of an adverse event after decrease or change in dose, or withdrawal of the product/drug.","Negative Dechallenge Response","CDASH CT 2025-03-28"
"C181224","C181164",,"Study Agent Dechallenge Reaction Response","NOT APPLICABLE DECHALLENGE",,"The outcome of decreasing the dose or discontinuation of the product/drug is not relevant in the current context.","Not Applicable Dechallenge Response","CDASH CT 2025-03-28"
"C181223","C181164",,"Study Agent Dechallenge Reaction Response","POSITIVE DECHALLENGE",,"Partial or complete abatement of an adverse event after decrease or change in dose, or withdrawal of the product/drug.","Positive Dechallenge Response","CDASH CT 2025-03-28"
"C181225","C181164",,"Study Agent Dechallenge Reaction Response","UNKNOWN DECHALLENGE",,"No information regarding the outcome of decreasing the dose or discontinuation of the product/drug.","Unknown Dechallenge Response","CDASH CT 2025-03-28"
"C181163",,"Yes","Study Agent Rechallenge Reaction Response","SARCRR","Study Agent Rechallenge Reaction Response","A terminology codelist relevant to the resultant reaction due to restarting or otherwise returning administration of study treatment to previous level, after a dechallenge event.","CDISC CDASH Study Agent Rechallenge Reaction Response Terminology","CDASH CT 2025-03-28"
"C181226","C181163",,"Study Agent Rechallenge Reaction Response","NEGATIVE RECHALLENGE",,"Failure of the product/drug, when reintroduced, to produce signs or symptoms similar to those observed when the product/drug was previously used.","Negative Rechallenge Response","CDASH CT 2025-03-28"
